App,Review,Rating,Date,Price (?)
Rapido,Worst experience to book a Bike even though there are riders in the nearby location.,1,2026-02-24 00:00:00,85
Rapido,I am very happy with Rapido service.. Thank you Rapido to make. our travell easy.. it is cheap & best..,5,2026-02-24 00:00:00,70
Rapido,always soa raider wrong pickup location. and also rider not come at the point of pickup location. they start count down. worst ever service,1,2026-02-24 00:00:00,130
Rapido,"I use Rapido every morning to go to the office. Sometimes the rides get accepted quickly, but other times the captain accepts and then cancels. Since yesterday, no one is accepting my Rapido bike bookings at all, and it is becoming very difficult for me to reach the office in the morning. If we book and cancel, we are charged a fine, right? Then why isn’t there any penalty for them? Very bad experience.",3,2026-02-24 00:00:00,105
Rapido,not accepting small fare ride,1,2026-02-24 00:00:00,125
Rapido,every time puspa zukega nai....rider need more payment to confirm ride,1,2026-02-24 00:00:00,85
Rapido,"Worst customer service experience ever. Rapido has completely failed in providing proper support to customers. There is no real customer care — only useless automated replies. When I tried to register a complaint about my issue, there was no agent available to resolve it. What is the point of having a support section if no one actually helps? This is highly irresponsible and unprofessional. Customers are left helpless when problems happen during a ride.",1,2026-02-24 00:00:00,95
Rapido,most of the captain ask more money Rapido app must delete extra payment option. Quick response of bike/cab must be mandatory with fixed time Most of the captains without reaching pick up spot shows that they are already on spot. Resulting customer has to pay extra. Monitoring from rapido back end office is required to stop customer harassment.,4,2026-02-24 00:00:00,105
Rapido,such a good application,5,2026-02-24 00:00:00,70
Rapido,Driving is very good.,5,2026-02-24 00:00:00,105
Rapido,it's good but I have complaint that until we don't exceed the amount showing it does not get booked....it has happened several times.... again today am editing my review...such a hell app until nd unless we don't increase the amount they won't accept your request. During emergency it has happened today nd multiple times....nd also captain first accepts the request aske you several irritating questions nd than cancel the ride .... Please improve your ridiculous and disguisting services .,1,2026-02-24 00:00:00,110
Rapido,worst app the driver did looted me using this app,1,2026-02-24 00:00:00,120
Rapido,good nice Rapido,5,2026-02-24 00:00:00,70
Rapido,"Waste of using this app , unable to connect customer carecall simply showing will connect you shortly.",1,2026-02-24 00:00:00,130
Rapido,sandar,5,2026-02-24 00:00:00,90
Rapido,Quick delivery,5,2026-02-24 00:00:00,70
Rapido,spamming org a. no call center b. keeps on calling me even when no ride booked! c. looks like its new bajaj finance,1,2026-02-24 00:00:00,80
Rapido,always they ask extra money through message.this worst ever,1,2026-02-24 00:00:00,105
Rapido,"worst,driver cancels the ride",1,2026-02-24 00:00:00,95
Rapido,good nice driving,5,2026-02-24 00:00:00,135
Rapido,Best ever app,5,2026-02-24 00:00:00,85
Rapido,if it is possible I would have give this application 0 star anyway it is seem not possible. this company will not take much time to get SHUT and the reason behind is hidden heist.,1,2026-02-24 00:00:00,135
Rapido,bad experience during trip to Delhi airport,1,2026-02-24 00:00:00,95
Rapido,riders constantly asking for extra cash upto 50-100 rupees extra,3,2026-02-24 00:00:00,115
Rapido,safe and secure ride,5,2026-02-24 00:00:00,130
Rapido,not good at customer care,1,2026-02-24 00:00:00,105
Rapido,hip k,3,2026-02-24 00:00:00,75
Rapido,just perfect app..,5,2026-02-24 00:00:00,95
Rapido,sometimes the drivers ask more money which I don't like...,4,2026-02-24 00:00:00,145
Rapido,worst app ever seen,1,2026-02-24 00:00:00,140
Rapido,My husband took a rapido bike ride in coimbatore. The app showed 53rs and said he will pay him 20rs extra as well. The driver took wrong route. Dropped him in a wrong place and demanded 150rs. When he asked why is he demanding this much and dropped in the wrong place the driver attacked my husband with the helmet on his head and on the hand and my husband is bleeding now. The driver flew away from the spot. We are going to file a police complaint against rapido and against the driver as well.,1,2026-02-24 00:00:00,80
Rapido,"This vehicle is a very good means of transport that drops us at our destination point very quickly. For me, it is the most convenient and the best mode of transportation",5,2026-02-24 00:00:00,135
Rapido,The captain intentionally went to the wrong pickup location and started the waiting timer. He did not come to the correct pickup point until the extra waiting charges began it causes inconvenience and unnecessary extra charges.,1,2026-02-24 00:00:00,85
Rapido,no pickup not call attend,1,2026-02-24 00:00:00,65
Rapido,today I booked while going to office. distance was only 6 km . but you people charged 188 while normal riksawla Bhaeeya take 70 to 80 . plz resolve this issue or manage this in my next ride . otherwise I'll tell my all friends to give 1 star in rating. and negative feedback. and this is what I faced today.,1,2026-02-24 00:00:00,125
Rapido,worst app no one picked riad worst rapido,1,2026-02-24 00:00:00,95
Rapido,I can't login to the app...i have account login issues please bring back the account I am fully disappointed to your service,1,2026-02-24 00:00:00,95
Rapido,"Rapido is the worst app I have ever used. I booked an auto ride and the fare shown was ?33, but the driver forcefully charged me ?73. This is nothing but cheating and harassment of customers. At that time, I did not receive any proper information about the Rapido help center, so I could not even raise a complaint. Customer support is completely useless and irresponsible. Such apps that cheat customers should not be trusted. I will never use this app again and I strongly advise others not to use",1,2026-02-24 00:00:00,140
Rapido,nice ??,5,2026-02-24 00:00:00,95
Rapido,worst application... no customer support at all,1,2026-02-24 00:00:00,120
Rapido,super riding,5,2026-02-24 00:00:00,90
Rapido,worst for fast booking and travel NEVER TRY THIS APP AGAIN,1,2026-02-24 00:00:00,55
Rapido,good but sometimes they cancel ride regularly.,5,2026-02-24 00:00:00,85
Rapido,best supported,5,2026-02-24 00:00:00,140
Rapido,lund experience,1,2026-02-24 00:00:00,95
Rapido,very good app but sometimes didn't take correct address,4,2026-02-24 00:00:00,75
Rapido,Helped a lot to Me,5,2026-02-24 00:00:00,115
Rapido,supar sarvice in repido,5,2026-02-24 00:00:00,145
Rapido,terrible experience using this app. There is also no proper customer service in case of an emergency. no competition to Ola or Uber,1,2026-02-24 00:00:00,140
Rapido,improve needed. it's good if the rider rides only the root areas and some riders takes their own route then the passenger security are raised.,4,2026-02-24 00:00:00,115
Rapido,"best service's in affordable prices,??",4,2026-02-24 00:00:00,105
Rapido,good services for the day,5,2026-02-24 00:00:00,110
Rapido,good responsibility.preffer next time..,5,2026-02-24 00:00:00,130
Rapido,When none of your riders are accepting the fare decided by you then gaand marane fare batate ho!,1,2026-02-24 00:00:00,135
Rapido,Very poor app drivers demand for extra then fare rapido is not a good choice for travelling or booking for a ride to my distance,1,2026-02-24 00:00:00,110
Rapido,good best but only one problem can't book 2 rides at a time,3,2026-02-24 00:00:00,105
Rapido,"this app is not good and they will give very bad drivers, they will demand more cash",2,2026-02-24 00:00:00,75
Rapido,ECONOMY AND RELIABLE,5,2026-02-24 00:00:00,115
Rapido,"Clean car, polite and safe driver. enjoyed",5,2026-02-24 00:00:00,65
Rapido,"I had a bad experience with rapido cab service, The first thing was that I was charged more than the actual fare, the driver did not complete the ride and asked for payment after payment he completed the ride which showed less amount than the which I paid 2nd thing, I came from the hospital and my mother had surgery, I told the driver to drive safe and slow but he continuously drove fast and rackles. I want my extra money back",1,2026-02-24 00:00:00,65
Rapido,4.5 nice service but should be clear instructed about student ride fare and cancelation. otherwise great service.,4,2026-02-24 00:00:00,95
Rapido,very bad coustomer support,1,2026-02-24 00:00:00,125
Rapido,"This has been the worst ride booking experience I have ever had. I booked a sedan, but first a Swift Dzire was shown, and when the car arrived, it was actually a WagonR. This is completely misleading and unacceptable. The driver was rude and said, “Chalna hai toh chalo.” Midway through the trip, he demanded extra payment and threatened to cancel the ride. I complained immediately, but I am still waiting for customer support after many days with no response or resolution. Extremely Disappointing.",1,2026-02-24 00:00:00,120
Rapido,not working and other problem my GPS are on but Aap can back and I login to ap can back,1,2026-02-24 00:00:00,120
Rapido,very poor help services,1,2026-02-24 00:00:00,140
Rapido,THIS IS REALLY one of the best booking apps I got.... we know there are two more in competition but this is better than them in Fare prices and Drivers but the time limit is not a good thing... they should change it .. although it's the best booking aap till now,5,2026-02-24 00:00:00,120
Rapido,very poor service. fare show app but extra charge after ride.,1,2026-02-24 00:00:00,115
Rapido,Everytime when I tried to book any ride one time it is showing both pick-up and drop location and after 4-5 minutes when I tried to book another ride it show location not found faced this multiple times i don't know what's the issue with this app,1,2026-02-24 00:00:00,75
Rapido,The drivers are always asking extra fare. not even useful.,1,2026-02-24 00:00:00,125
Rapido,fake company no one care about costomer,1,2026-02-24 00:00:00,80
Rapido,not correct location,1,2026-02-24 00:00:00,75
Rapido,the auto is very bad they ask for extra payment,1,2026-02-24 00:00:00,75
Rapido,i ?? love Rapido,5,2026-02-24 00:00:00,130
Rapido,this app is good but the riders are so rude and demanding more money than that of what they show,4,2026-02-24 00:00:00,120
Rapido,I shouldn't give even 1 for this app...but there is no other option,1,2026-02-24 00:00:00,140
Rapido,ye chor hai company itni chor hai ki drivero ka Paisa khake iska pet nahi bharta ye fake company hai na iska koi gov registration hai na koi proper office aap sabi coustmer se hath jodkar nivedan hai apni family ko risk mai mat daliye ye company hath khade kar legi agar kal ko koi unhoni hoti hai isne bhut coustmer or driver ke sath fraud Kiya hai baki aap sab samajhdaar hai kyuki pachtave ka koi solution nahi hota # rapido chor hai,1,2026-02-24 00:00:00,140
Rapido,"your platform is running on the sweat of the drivers, drinking the blood of them.. ashamed of you for not providing reasonable fair price to them. Absolute feudalism at its peak.. one day you will get what you deserve.. remember the same pattern happened with byjus.. it won't take too long to happen with you.",1,2026-02-24 00:00:00,135
Rapido,The app does not give the correct amount of bill.....whatever we pay they give the receipt of the estimated fare. This disrupts the whole system and breaks the trust!!,1,2026-02-24 00:00:00,80
Rapido,"After showing the fare as 95 rupees, he charged 109 rupees, this is very shameful.",1,2026-02-24 00:00:00,145
Rapido,I booked an auto then he demanded 80? and rapido shows 28?,1,2026-02-24 00:00:00,135
Rapido,good drives,5,2026-02-24 00:00:00,150
Rapido,"I won't even give a star ,worst experience of rapido ever , showing 53 before ride and after reaching the driver says double amount to pay",1,2026-02-24 00:00:00,70
Rapido,third class,1,2026-02-24 00:00:00,60
Rapido,your riders doesn't accept the rides untill it's worth for them and it's good thing they have to see the km per ride. so their petrol and efforts not waste. I have advice that you guys just increase the price for per ride. people can pay 10 20 rs extra don't worry at least we don't have to wait for one hour to get accepted the ride.,1,2026-02-24 00:00:00,145
Rapido,"I left my phone in morning, connected with the driver he agreed to give it back.....but now I can't connect using rapido, rapido did not provide personal number of captain, neither are their agents responsive!!!!",1,2026-02-24 00:00:00,75
Rapido,verry good??,5,2026-02-24 00:00:00,90
Rapido,good service and promt time,5,2026-02-24 00:00:00,85
Rapido,Speed of Bikers and cars should be reduced. Most of the Drivers are Rubbish Speed Breakers. Eder up or curse ache Speed Break korche and then they do their own accidents. Spiritual Atonko on these Bike Drivers. The Company Owner should make these Bikers Obey the Traffic Rules for Road Safety. Kalki Avatar.,1,2026-02-24 00:00:00,70
Rapido,very bad ..not punctual at all,1,2026-02-24 00:00:00,55
Rapido,often the fare keeps changing after reaching the drop location. and the captains also often take different routes which adds to this fare discrepancy,3,2026-02-24 00:00:00,140
Rapido,Mera account nahin le raha bekar servicing hay,1,2026-02-24 00:00:00,130
Rapido,"has some issue with locations from the drivers end, always showing different address",3,2026-02-24 00:00:00,140
Rapido,it's west off time app,1,2026-02-24 00:00:00,105
Rapido,classic,5,2026-02-24 00:00:00,90
Rapido,"App, concept all is good but additional fare policy is making drivers more greedy and they simply decline base fare.. I am facing this isaie since last 2 months moment you add 40 to 60 rs to base fare your ride will get confirmed instantly Plus I feel company should put limit to drivers as well that how many times in a day they can decline offer that will solve this issue",3,2026-02-24 00:00:00,85
Rapido,"this app connects with you with riders for bike faster than uber. but guess what, the riders always cancel. why do they accept the ride when they dont want to pick up and waste my time?.",1,2026-02-24 00:00:00,105
Rapido,Bad service take too much time to place ride baler service. pakka khankirchele app ekta,1,2026-02-24 00:00:00,65
Rapido,rates are like dynamic fare of rajdhani express comparing to other aggregators.,3,2026-02-24 00:00:00,125
Rapido,fetching the current location taking a lot of time,1,2026-02-24 00:00:00,145
Rapido,"1. Showed a price before booking but once booking confirmed, the path it showed to the driver is completely different than what it showed to me while booking and thus I had to pay 2x amount of money after finishing the ride. 2. There should be a favorites filter while selecting drop location. Otherwise what's the point of adding favorites?",1,2026-02-24 00:00:00,110
Rapido,"the latest update dated Feb 24 2026 , what update is this. we are seeing only option to book rides. all previous options to check previous rides , user account details, previous rides bills options have vanished.",1,2026-02-24 00:00:00,90
Rapido,very bad experience they don't even pick ride even after trying it for hours didn't expected by rapido,1,2026-02-24 00:00:00,95
Rapido,every bad ???????,1,2026-02-24 00:00:00,80
Rapido,"one of the best app for travel, really the Campaign (bas 5 minute) , as you say you guys are doing. the first app I am giving feedback on playstore. keep it up",5,2026-02-24 00:00:00,80
Rapido,bunch of thieves bought a pass it didn't reflected app doesn't show right location as we want neither riders act maturely pathetic service even customer support is useless just talk do nothing,1,2026-02-24 00:00:00,95
Rapido,"I booked a parcel service but the rapido captain took away the items and the response from rapido help chat is very poor and they didn't even reimburse or answer my complaint. I lost my parcel with valuable items .very poor service by Rapido , plz don't use parcel service.",1,2026-02-24 00:00:00,105
Rapido,very use full for middle class people's.......,5,2026-02-24 00:00:00,105
Rapido,have a smooth ??,5,2026-02-24 00:00:00,120
Rapido,always demanding high cost also when I cancelled trips they added that amount with other ride poor experience that's why uninstalled that App,2,2026-02-24 00:00:00,80
Rapido,"last sunday i had a very important exam and I booked a bike but the rider asked me for extra fare he said per 1 km I have to pay him 10 rs like why the app was already showing the fare and just for 40 to 50 rs he was bargening with me in the middle of the signal on road, and I had no choice because I was getting late I had to pay extra and the helmet it was gross, even a few months ago I booked a ride by mistek and when cancel the rider texted and slanged me virbally.. bad experience ??",1,2026-02-24 00:00:00,80
Rapido,good rider and very safety rider,5,2026-02-24 00:00:00,70
Rapido,Mumbai's new life line - Rapido Bike ????????????????,5,2026-02-24 00:00:00,75
Rapido,dropping time payment increase,1,2026-02-24 00:00:00,95
Rapido,more useful app to ease our travel,5,2026-02-24 00:00:00,135
Rapido,please solve all the locations problems,5,2026-02-24 00:00:00,135
Rapido,"I had a very bad experience of booking auto on rapido. First the fare shows at a very low price but after reaching the drop location the fare becomes doubled all of a sudden.. and what's the reason? the driver has taken longer route than usual thats why! Thats actually not right, if you're charging for 10km Rs. 180-200 keep it at that same range dont make it 220 240 or 280 and all... feels cheated really at times. Kindly please fix this issue so that we can get to use rapid o again. Thanks!",2,2026-02-24 00:00:00,110
Rapido,Good response by the driver's. Not demanding extra amount.,5,2026-02-24 00:00:00,105
Rapido,nice quality ??,5,2026-02-24 00:00:00,80
Rapido,good trip,4,2026-02-24 00:00:00,90
Rapido,while booking it is showing one amount after dropping showed one amount for 3 km it is charged 150rs even normal auto person won't charge that much deleting the app,1,2026-02-24 00:00:00,95
Rapido,Do not use this app for booking other than the bike rides. It shows 40-50% higher price compared to Jugnoo or any similar app.,1,2026-02-24 00:00:00,145
Rapido,good work ??,5,2026-02-24 00:00:00,105
Rapido,"Rapido’s service is getting worse day by day. They show one price initially, but after the trip ends, the fare increases. This has happened to me twice. The drivers deliberately took longer routes even after I told them not to. On top of that, Rapido charged me extra, saying the driver took a longer route. The drivers are scamming customers like this. I already tried contacting customer support once, but I didn’t receive any response.",1,2026-02-23 00:00:00,75
Rapido,easily the best and the most efficient mode of transport in the country today.,5,2026-02-23 00:00:00,85
Rapido,Totally a bad experience right now at night I booked a bike rider they are demanding more money for the ride when I deny to pay they are not accepting the ride and told me to cancel it.2-3 bike rider has behave like this,1,2026-02-23 00:00:00,85
Rapido,Affordable and easy accessible app for ride bookings. Request to extend services in Ayodhya and as well in other tourist places as it help tourists to get charged from overpriced. Thank you!!,5,2026-02-23 00:00:00,130
Rapido,discount Dena tha ...next time 5 ??,4,2026-02-23 00:00:00,75
Rapido,"good ride no problem at all, so far this is the best one",5,2026-02-23 00:00:00,60
Rapido,Good and fast response any time. Affordable price and attractive offer,5,2026-02-23 00:00:00,80
Rapido,ride book hone ke baad auto wale aap se jyada paise maangte hain,3,2026-02-23 00:00:00,125
Rapido,to late,5,2026-02-23 00:00:00,105
Rapido,excellent driveing and friend behevor,5,2026-02-23 00:00:00,125
Rapido,Good experience innovated some more features,5,2026-02-23 00:00:00,80
Rapido,"no mechanism to control driver fraud, they show fake app and charge more, customer care is useless, on complain about driver they don't do anything",1,2026-02-23 00:00:00,75
Rapido,superior,5,2026-02-23 00:00:00,145
Rapido,I am unable to login into from my phone number ???? it shows you are temporarily block from rapido for Fraud ?? aspects till now it's not been resolved even after 3 months the help support is not supportive today is 17 Feb my issue is not been reduced yet i am thinking to case a file,1,2026-02-23 00:00:00,85
Rapido,please dont use this app worst service,1,2026-02-23 00:00:00,55
Rapido,"bad experience with captain mohd hasham. actual amount was 313, he asked for 463. we also reached very late as he was talking too much. rapido doesn't even reply on app chat",1,2026-02-23 00:00:00,105
Rapido,nice application,5,2026-02-23 00:00:00,65
Rapido,QR payment karne ka bad rapido driver female ko call aur msg karte hai yahi hai kya rapido ka policy...iska lea koi company ne policy nahe banaea ki passenger ko paresan kyu karte hai,1,2026-02-23 00:00:00,75
Rapido,Worst app please donot download this app because the riders of this app charge extra money than the money shown by the app.,1,2026-02-23 00:00:00,130
Rapido,worst app first they give me free coupon and then the driver ask for extra money. In my phone the fair was 217 but on driver the amount was 300.,1,2026-02-23 00:00:00,95
Rapido,Looks taking RAPID will be a hastle free drive 3,4,2026-02-23 00:00:00,75
Rapido,very super rapido keep up,5,2026-02-23 00:00:00,85
Rapido,very nice application for metro cities areas... thanks to you rapido...,4,2026-02-23 00:00:00,120
Rapido,so kul,5,2026-02-23 00:00:00,85
Rapido,"For some unknown reason, they removed the ride pre booking feature. who in their right mind would remove such a feature from their app?",1,2026-02-23 00:00:00,65
Rapido,very good ride app,5,2026-02-23 00:00:00,105
Rapido,quit ola /namma yatri/ uber. move to this app. best ever.,5,2026-02-23 00:00:00,105
Rapido,very nice experience till now.,5,2026-02-23 00:00:00,150
Rapido,riders charging an extra amount,1,2026-02-23 00:00:00,95
Rapido,my first ride in your cab is bad experience today at 9PM I booked to go to ksr station with my wife and 1&half year kid driver told me to cancel the ride i didn't cancel money is not sufficient to drop to my destination he take me to my pic up point and said to get down night time you again I booked another company cab went,1,2026-02-23 00:00:00,65
Rapido,supab,5,2026-02-23 00:00:00,105
Rapido,??good,5,2026-02-23 00:00:00,110
Rapido,Easy to get Parcel & Book for Ride,5,2026-02-23 00:00:00,80
Rapido,pros: more vehicles from anywhere available. cons: most of the time the vehicle number is not matching with the vehicle which is coming for pickup. others: for shorter commute the price can be 20% less. for longer rides it is fine.,4,2026-02-23 00:00:00,130
Rapido,fabulous rider,5,2026-02-23 00:00:00,85
Rapido,not login my account,1,2026-02-23 00:00:00,130
Rapido,very bad experience with rapido captain and with customer support team u guys wont deserve even 1 star worst app not recommended anymore,1,2026-02-23 00:00:00,125
Rapido,don't use rapido ...app shows different fare and captain shows different fare ...offers are just scams .. app shows 165 rs for ride but captain collected 265 rs after ague ...,1,2026-02-23 00:00:00,90
Rapido,sometimes map is lacking,4,2026-02-23 00:00:00,150
Rapido,isase ghatiya service Koi nahin ho sakta iska rider pahunchta bhi nahin hai aur yadi cancel kar do aap ride to aap per yah penalty lagata hai aur agali bar vah wasool karta hai ????,1,2026-02-23 00:00:00,150
Rapido,took 180 rs instead of 76,1,2026-02-23 00:00:00,70
Rapido,mote rider mat bhejo plz baithne me problem hoti hai,5,2026-02-23 00:00:00,105
Rapido,"the drivers do what they want and honestly drivers are not the worst, some drivers are good as well but the customer support is honestly the worst part of this app. They just want to end the chat as fast as possible, without solving the issue of the customer.",1,2026-02-23 00:00:00,115
Rapido,rapido service chaangle aahe pan 15/2/2026 morning car rider book keli aani 2 don wela mi majhya kadun online payment kele pan bank pending dakhavale Manun mi tyala cash pay kele aani evening la te doni pending cab Driver account la ?452/- extra pay jhale tyache proof chat help send kele taari pan aajun kaahihi replay aala nahi customer service chaangle nahi aahe,2,2026-02-23 00:00:00,80
Rapido,vera level vera plastic ????????,5,2026-02-23 00:00:00,105
Rapido,"Very bad experience with this app. Fares are higher than expected and customer support is not helpful. They seem to support only captains and ignore user complaints. Much better to use Uber for fair pricing and better service. Additionally, stopping bike services has created major inconvenience for regular users. Overall, the service quality, pricing, and customer handling need serious improvement. If you ban customers unfairly without valid reasons, I'll be forced to report and flag this app.",1,2026-02-23 00:00:00,85
Rapido,Affordable and easy to reach destination.,5,2026-02-23 00:00:00,135
Rapido,Good Service with Less Time Consuming,5,2026-02-23 00:00:00,95
Rapido,very bad service..,1,2026-02-23 00:00:00,135
Rapido,very comfort and quick,5,2026-02-23 00:00:00,90
Rapido,please do not use long route map,5,2026-02-23 00:00:00,80
Rapido,very good app to book ride for everyone the drivers are so help ful kind,5,2026-02-23 00:00:00,125
Rapido,rate is very high ola and uber is better,1,2026-02-23 00:00:00,70
Rapido,Best ????,5,2026-02-23 00:00:00,70
Rapido,worst experience. Charges increased after 10 days for the same ride. wallet money can't be used .No Pass benefits . Not proper customer care number. No solution. I have wasted my money on pass. Never trust . Dissapointed after every conversation.,1,2026-02-23 00:00:00,85
Rapido,???????? ?????? ride,5,2026-02-23 00:00:00,120
Rapido,metro ticket ke pesse le liye ticket cancel karke refund nahi kiye mere pesse don't use this app this app is fraud nd scam both,1,2026-02-23 00:00:00,105
Rapido,poor map service. could not take location automatically. worst of time. I have installed the app.,1,2026-02-23 00:00:00,60
Rapido,Worst customer support they will never reply to your concerns. Be it on customer support or twitter.,1,2026-02-23 00:00:00,80
Rapido,map is not good and the Address saving option is expected in app,3,2026-02-23 00:00:00,85
Rapido,very less time to book a ride.,5,2026-02-23 00:00:00,85
Rapido,horrible app. horrible company. driver/gunda centric company where drivers are allowed to do anything. very unsafe. I was so terrified I wanted to get out of ride immediately. and all customer support did is we are sorry but we can't do anything about it but just give a warning. a girls safety is less important than drivers gundagardi. I will pay twice or more at other apps but never take rapido,1,2026-02-23 00:00:00,105
Rapido,Koi aap Koi service hai aap Paisa per Paisa add karte ja jo man karte kuchh to update kijiye kuchh to sudhar yah bahut kharab hai Paisa Kat Diya tabhi bhi dikha raha hai abhi Paisa hai add kar raha hai cut nahin raha hai isliye aaj se rapido uninstall kar rhe hai 2-3 baar kaat liye tabhi show,1,2026-02-23 00:00:00,80
Rapido,??????? ?????? ??????????? ?????? 111 ?????? ????? ??????? 180 ?????? ??????????? ????? ???? ?????? ??????????? ???????? ???????????????????,1,2026-02-23 00:00:00,90
Rapido,good job come on time and very respectfully open the door good behaviour and good nature all is very nice,5,2026-02-23 00:00:00,110
Rapido,ok?,5,2026-02-23 00:00:00,125
Rapido,it's realy a bad app. it's 30 minute I booked my ride but still no driver come. instead this repido why I didn't use Uber. This app only making person frustrated,1,2026-02-23 00:00:00,80
Rapido,nice??,4,2026-02-23 00:00:00,90
Rapido,420 company no safety company,1,2026-02-23 00:00:00,70
Rapido,"If you can't speak Tamil in Chennai, just book ride on *RAPIDO* and enjoy every place in Chennai.",5,2026-02-23 00:00:00,140
Rapido,"unpredictable fare hikes during the rides every time , so i have decided to switch to other alternatives which don't have such a bad issue",3,2026-02-23 00:00:00,85
Rapido,"Captains not accepting rides , and I have to wait for too long",1,2026-02-23 00:00:00,80
Rapido,good person mast driving,5,2026-02-23 00:00:00,110
Rapido,sme times captian picking la8 except that awesome nd reasonable price,4,2026-02-23 00:00:00,85
Rapido,asked extra amount 30,1,2026-02-23 00:00:00,75
Rapido,"better than any other can app, and affortable ??",5,2026-02-23 00:00:00,70
Rapido,ekdom faltu gari thik time pawa jai nhh,1,2026-02-23 00:00:00,110
Rapido,Good services in Ahmedabad Gujarat Good pickup from location,5,2026-02-23 00:00:00,105
Rapido,no riders accepting,1,2026-02-23 00:00:00,115
Rapido,Worst experience. Each and every cab driver asked for extra pay.,1,2026-02-23 00:00:00,130
Rapido,super raiding bro,1,2026-02-23 00:00:00,105
Rapido,very bad service ????,1,2026-02-23 00:00:00,145
Rapido,okay nice app,5,2026-02-23 00:00:00,115
Rapido,Thank you ????,5,2026-02-23 00:00:00,120
Rapido,good service staff behavoiur is very good?? ?? in bihar jharkhand india????,5,2026-02-23 00:00:00,120
Rapido,good riding,5,2026-02-23 00:00:00,105
Rapido,mere sath kahi baar aisa hua meri payment successful hojati lekin ye log metro ticket nhi dete or aisa 4 bar ho chuka h na hi mujhe koi response or refund mila aaj tak such a bad aap ever seen,1,2026-02-23 00:00:00,85
Rapido,rider cancel the trip this people are charge me cancellation fee they don't see what is the location yours and the captains they just don't care about it charge you cancellation fee,1,2026-02-23 00:00:00,105
Rapido,yah fraud Karta Hai is par upyog na Karen yah jyada Paisa bhi leta hai aur shuru shuru mein kam dikhata hai yah chor wala hai,1,2026-02-23 00:00:00,70
Rapido,very High charge and driver are very late,1,2026-02-23 00:00:00,105
Rapido,very best app,5,2026-02-23 00:00:00,55
Rapido,very bed service,1,2026-02-23 00:00:00,80
Rapido,Great app for affordable and safe rides.,5,2026-02-23 00:00:00,130
Rapido,nice person person mr harish and good service,5,2026-02-23 00:00:00,125
Rapido,rapido is getting worst day by day.... I don't know what's wrong wid it... no bikes are booking for so far time,2,2026-02-23 00:00:00,110
Rapido,Rapido app ne mere number ko fraud activities ki wajh se Deactivate kar diyaa mujje ab tak samjh na aaya ki konsi fraud activities....khud fraud lagti hai??????,1,2026-02-23 00:00:00,90
Rapido,too much time taken plz donot trust this app blindly if you go argent anyweher,1,2026-02-23 00:00:00,110
Rapido,excellent..,5,2026-02-23 00:00:00,140
Rapido,Low quality,1,2026-02-23 00:00:00,120
Rapido,By mistake I recharged Rapido wallet which is not a wallet from Bengaluru then why are you guys not refunding it and why are you asking for PAN and Aadhar for refunding it?,2,2026-02-23 00:00:00,120
Rapido,"one of the most useful transportation platform, thanks for the team for providing this platform.??????",5,2026-02-23 00:00:00,115
Rapido,it's very helpful and save ride In budget friendly,5,2026-02-23 00:00:00,95
Rapido,"fraud app, drivers demand more, discounted price not updated to the driver and support is just bad as the company itself.",1,2026-02-23 00:00:00,135
Rapido,"charges are more than what showing in app , when ride through auto .",1,2026-02-23 00:00:00,145
Rapido,"Have been using Rapido for months and the service, availability is truly one of the highlights! The only drawback is the captain's extra fare charge where they demand higher than 50-60% and almost all of them lack decency which is very wrenching.",3,2026-02-23 00:00:00,110
Rapido,drivers always ask to cancel ride when cost is minimum and then they don't come,1,2026-02-23 00:00:00,105
Rapido,The customer service is useless and they won't help you I pay toll tax fee but I didn't go from that way and yet they add a toll but I got cheated don't use it after i reached i contact customer care they and they didn't support me now I want you guys to switch to another platform Thank you,1,2026-02-23 00:00:00,95
Rapido,I only feel comfortable while I do rapido though I have other options! but the thing is sometimes the low distance costs are very high only this one disadvantge except this one thing! The rapido is the best one!,4,2026-02-23 00:00:00,105
Rapido,thank you so much ??,5,2026-02-23 00:00:00,150
Rapido,yah aap ek number ka bekar app Hai yah koi problem solve nahin karta hai aur yah pay paaltu ke charge leta hai toll plaza Jaise kyunki toll plaza agar cross nahin karoge to bhi toll plaza charge leta hai plus yah app koi bhi dhang ka support provide nahin karta hai aur rapido support sabse bekar hai (do not use rapido),1,2026-02-23 00:00:00,120
Rapido,bad company,1,2026-02-23 00:00:00,95
Rapido,very good driver behaviour I am happy,5,2026-02-23 00:00:00,105
Rapido,"i am faidup with this rapip service,drivers are just make uc fool they dont come on location and say i am in location, they are waisting time",2,2026-02-23 00:00:00,105
Rapido,BEST SERVICE IN TRANSPORT,5,2026-02-23 00:00:00,45
Rapido,they always manipulate the fares....not worth it,1,2026-02-23 00:00:00,120
Rapido,"Very poor customer support. Nobody responds to the help chat.. nobody calls when callback is requested. Seems the support chat also has some bugs.. The replies are not showing in the chat, it only comes as notification. Not able to open active conversation as well.. it keeps loading",1,2026-02-23 00:00:00,130
Rapido,"Rapido used to be my go to app but then mistakenly, the account was deleted and I tried to login again but to no avail. The customer support bot gives just one reply that I was removed for fraudulent actions. It's heartbreaking since that is not the case and I don't think the problem can be solved because with that message the customer support window closes. I have to say this is the one of the worst customer support system. I never had any problem logging onto other apps even after I deleted.",1,2026-02-23 00:00:00,110
